# yr month day band date mag e_mag
2014 11 13 I 2456975.372 12.26 0.0020 
2014 11 13 I 2456975.375 12.25 0.0020 
2014 11 13 I 2456975.378 12.25 0.0020 
2014 11 13 I 2456975.382 12.27 0.0020 
2014 11 13 I 2456975.385 12.27 0.0020 
2014 11 13 I 2456975.388 12.27 0.0020 
2014 11 13 I 2456975.392 12.28 0.0020 
2014 11 13 I 2456975.395 12.29 0.0020 
2014 11 13 I 2456975.398 12.30 0.0020 
2014 11 13 I 2456975.402 12.30 0.0030 
2014 11 13 R 2456975.159 12.90 0.0020 
2014 11 13 R 2456975.169 12.91 0.0020 
2014 11 13 R 2456975.172 12.90 0.0020 
2014 11 13 R 2456975.175 12.90 0.0020 
2014 11 13 R 2456975.179 12.90 0.0020 
2014 11 13 R 2456975.182 12.90 0.0020 
2014 11 13 R 2456975.185 12.89 0.0020 
2014 11 13 R 2456975.189 12.89 0.0020 
2014 11 13 R 2456975.192 12.89 0.0020 
2014 11 13 R 2456975.195 12.88 0.0020 
2014 11 13 R 2456975.199 12.88 0.0020 
2014 11 13 R 2456975.202 12.88 0.0020 
2014 11 13 R 2456975.205 12.89 0.0020 
2014 11 13 R 2456975.209 12.88 0.0020 
2014 11 13 R 2456975.212 12.88 0.0020 
2014 11 13 R 2456975.215 12.87 0.0020 
2014 11 13 R 2456975.219 12.87 0.0020 
2014 11 13 R 2456975.222 12.87 0.0020 
2014 11 13 R 2456975.225 12.86 0.0020 
2014 11 13 R 2456975.229 12.86 0.0020 
2014 11 13 R 2456975.232 12.86 0.0030 
2014 11 13 R 2456975.235 12.87 0.0030 
2014 11 13 R 2456975.239 12.86 0.0030 
2014 11 13 R 2456975.242 12.88 0.0080 
2014 11 13 R 2456975.286 12.87 0.0020 
2014 11 13 R 2456975.289 12.86 0.0020 
2014 11 13 R 2456975.293 12.85 0.0020 
2014 11 13 R 2456975.296 12.86 0.0020 
2014 11 13 R 2456975.299 12.85 0.0020 
2014 11 13 R 2456975.303 12.85 0.0020 
2014 11 13 R 2456975.306 12.84 0.0020 
2014 11 13 R 2456975.309 12.83 0.0020 
2014 11 13 R 2456975.313 12.84 0.0020 
2014 11 13 R 2456975.316 12.83 0.0010 
2014 11 13 R 2456975.319 12.83 0.0020 
2014 11 13 R 2456975.323 12.83 0.0020 
2014 11 13 R 2456975.326 12.83 0.0020 
2014 11 13 R 2456975.329 12.83 0.0020 
2014 11 13 R 2456975.333 12.83 0.0020 
2014 11 13 R 2456975.336 12.83 0.0020 
2014 11 13 R 2456975.339 12.83 0.0020 
2014 11 13 R 2456975.343 12.83 0.0020 
2014 11 13 R 2456975.346 12.83 0.0020 
2014 11 13 R 2456975.349 12.83 0.0020 
2014 11 13 R 2456975.353 12.82 0.0020 
2014 11 13 R 2456975.356 12.82 0.0020 
2014 11 13 R 2456975.359 12.81 0.0020 
2014 11 13 R 2456975.363 12.80 0.0020 
2014 11 13 R 2456975.366 12.79 0.0020 
2014 11 13 R 2456975.369 12.79 0.0020 
2014 11 13 R 2456975.373 12.77 0.0020 
2014 11 13 R 2456975.376 12.76 0.0020 
2014 11 13 R 2456975.379 12.77 0.0020 
2014 11 13 R 2456975.382 12.78 0.0020 
2014 11 13 R 2456975.386 12.79 0.0020 
2014 11 13 R 2456975.389 12.79 0.0020 
2014 11 13 R 2456975.392 12.80 0.0020 
2014 11 13 R 2456975.396 12.81 0.0020 
2014 11 13 R 2456975.399 12.82 0.0020 
2014 11 13 R 2456975.402 12.81 0.0030 
2014 11 13 V 2456975.161 13.31 0.0020 
2014 11 13 V 2456975.170 13.32 0.0020 
2014 11 13 V 2456975.173 13.31 0.0020 
2014 11 13 V 2456975.177 13.31 0.0020 
2014 11 13 V 2456975.180 13.31 0.0020 
2014 11 13 V 2456975.183 13.31 0.0020 
2014 11 13 V 2456975.187 13.29 0.0020 
2014 11 13 V 2456975.190 13.29 0.0020 
2014 11 13 V 2456975.193 13.29 0.0020 
2014 11 13 V 2456975.197 13.29 0.0020 
2014 11 13 V 2456975.200 13.29 0.0020 
2014 11 13 V 2456975.203 13.29 0.0020 
2014 11 13 V 2456975.207 13.30 0.0020 
2014 11 13 V 2456975.210 13.29 0.0020 
2014 11 13 V 2456975.213 13.29 0.0020 
2014 11 13 V 2456975.217 13.28 0.0020 
2014 11 13 V 2456975.220 13.28 0.0020 
2014 11 13 V 2456975.223 13.27 0.0020 
2014 11 13 V 2456975.227 13.27 0.0020 
2014 11 13 V 2456975.230 13.27 0.0020 
2014 11 13 V 2456975.233 13.27 0.0070 
2014 11 13 V 2456975.237 13.27 0.0040 
2014 11 13 V 2456975.240 13.27 0.0040 
2014 11 13 V 2456975.243 13.28 0.0170 
2014 11 13 V 2456975.287 13.27 0.0020 
2014 11 13 V 2456975.291 13.27 0.0020 
2014 11 13 V 2456975.294 13.25 0.0020 
2014 11 13 V 2456975.297 13.26 0.0020 
2014 11 13 V 2456975.301 13.25 0.0020 
2014 11 13 V 2456975.304 13.25 0.0020 
2014 11 13 V 2456975.307 13.24 0.0020 
2014 11 13 V 2456975.311 13.24 0.0020 
2014 11 13 V 2456975.314 13.24 0.0010 
2014 11 13 V 2456975.317 13.24 0.0020 
2014 11 13 V 2456975.321 13.23 0.0010 
2014 11 13 V 2456975.324 13.24 0.0010 
2014 11 13 V 2456975.327 13.23 0.0020 
2014 11 13 V 2456975.331 13.23 0.0020 
2014 11 13 V 2456975.334 13.24 0.0020 
2014 11 13 V 2456975.337 13.23 0.0020 
2014 11 13 V 2456975.341 13.23 0.0010 
2014 11 13 V 2456975.344 13.23 0.0010 
2014 11 13 V 2456975.347 13.24 0.0020 
2014 11 13 V 2456975.351 13.23 0.0010 
2014 11 13 V 2456975.354 13.22 0.0010 
2014 11 13 V 2456975.357 13.21 0.0020 
2014 11 13 V 2456975.361 13.21 0.0020 
2014 11 13 V 2456975.364 13.20 0.0010 
2014 11 13 V 2456975.367 13.20 0.0010 
2014 11 13 V 2456975.370 13.19 0.0010 
2014 11 13 V 2456975.374 13.17 0.0020 
2014 11 13 V 2456975.377 13.17 0.0010 
2014 11 13 V 2456975.380 13.18 0.0020 
2014 11 13 V 2456975.384 13.19 0.0020 
2014 11 13 V 2456975.387 13.19 0.0020 
2014 11 13 V 2456975.390 13.20 0.0020 
2014 11 13 V 2456975.394 13.21 0.0020 
2014 11 13 V 2456975.397 13.22 0.0020 
2014 11 13 V 2456975.400 13.23 0.0020 
2014 11 14 I 2456976.092 12.33 0.0020 
2014 11 14 I 2456976.114 12.34 0.0010 
2014 11 14 I 2456976.118 12.34 0.0020 
2014 11 14 I 2456976.121 12.34 0.0010 
2014 11 14 I 2456976.124 12.35 0.0010 
2014 11 14 I 2456976.128 12.35 0.0020 
2014 11 14 I 2456976.131 12.36 0.0020 
2014 11 14 I 2456976.134 12.37 0.0020 
2014 11 14 I 2456976.138 12.35 0.0020 
2014 11 14 I 2456976.141 12.36 0.0020 
2014 11 14 I 2456976.144 12.35 0.0010 
2014 11 14 I 2456976.148 12.35 0.0010 
2014 11 14 I 2456976.151 12.36 0.0020 
2014 11 14 I 2456976.154 12.36 0.0020 
2014 11 14 I 2456976.158 12.37 0.0020 
2014 11 14 I 2456976.161 12.37 0.0020 
2014 11 14 I 2456976.164 12.37 0.0020 
2014 11 14 I 2456976.168 12.38 0.0020 
2014 11 14 I 2456976.171 12.39 0.0020 
2014 11 14 I 2456976.174 12.38 0.0020 
2014 11 14 I 2456976.178 12.39 0.0010 
2014 11 14 I 2456976.181 12.39 0.0020 
2014 11 14 I 2456976.184 12.39 0.0020 
2014 11 14 I 2456976.188 12.40 0.0020 
2014 11 14 I 2456976.191 12.41 0.0020 
2014 11 14 I 2456976.194 12.41 0.0020 
2014 11 14 I 2456976.198 12.40 0.0020 
2014 11 14 I 2456976.201 12.41 0.0020 
2014 11 14 I 2456976.204 12.41 0.0020 
2014 11 14 I 2456976.208 12.42 0.0020 
2014 11 14 I 2456976.211 12.41 0.0020 
2014 11 14 I 2456976.214 12.42 0.0020 
2014 11 14 I 2456976.218 12.42 0.0020 
2014 11 14 I 2456976.221 12.42 0.0020 
2014 11 14 I 2456976.224 12.42 0.0020 
2014 11 14 I 2456976.228 12.42 0.0020 
2014 11 14 I 2456976.231 12.42 0.0020 
2014 11 14 I 2456976.235 12.42 0.0020 
2014 11 14 I 2456976.238 12.43 0.0020 
2014 11 14 I 2456976.241 12.43 0.0020 
2014 11 14 I 2456976.245 12.42 0.0020 
2014 11 14 I 2456976.248 12.44 0.0030 
2014 11 14 I 2456976.251 12.43 0.0040 
2014 11 14 I 2456976.255 12.44 0.0040 
2014 11 14 I 2456976.258 12.44 0.0050 
2014 11 14 I 2456976.261 12.43 0.0050 
2014 11 14 I 2456976.265 12.44 0.0060 
2014 11 14 I 2456976.268 12.42 0.0060 
2014 11 14 I 2456976.271 12.42 0.0070 
2014 11 14 I 2456976.275 12.43 0.0070 
2014 11 14 I 2456976.278 12.44 0.0090 
2014 11 14 I 2456976.281 12.42 0.0110 
2014 11 14 I 2456976.285 12.40 0.0140 
2014 11 14 I 2456976.288 12.37 0.0110 
2014 11 14 I 2456976.291 12.40 0.0130 
2014 11 14 I 2456976.295 12.41 0.0150 
2014 11 14 I 2456976.298 12.42 0.0130 
2014 11 14 I 2456976.301 12.46 0.0150 
2014 11 14 I 2456976.305 12.41 0.0120 
2014 11 14 I 2456976.308 12.44 0.0100 
2014 11 14 I 2456976.311 12.43 0.0080 
2014 11 14 I 2456976.315 12.42 0.0070 
2014 11 14 I 2456976.318 12.43 0.0070 
2014 11 14 I 2456976.321 12.43 0.0060 
2014 11 14 I 2456976.325 12.44 0.0060 
2014 11 14 I 2456976.328 12.44 0.0060 
2014 11 14 I 2456976.331 12.42 0.0060 
2014 11 14 I 2456976.335 12.44 0.0050 
2014 11 14 I 2456976.338 12.43 0.0050 
2014 11 14 I 2456976.341 12.44 0.0060 
2014 11 14 I 2456976.345 12.41 0.0060 
2014 11 14 I 2456976.348 12.43 0.0070 
2014 11 14 I 2456976.351 12.44 0.0080 
2014 11 14 I 2456976.355 12.41 0.0090 
2014 11 14 I 2456976.358 12.44 0.0090 
2014 11 14 I 2456976.361 12.43 0.0090 
2014 11 14 I 2456976.365 12.42 0.0090 
2014 11 14 I 2456976.368 12.45 0.0100 
2014 11 14 I 2456976.371 12.44 0.0070 
2014 11 14 I 2456976.375 12.44 0.0070 
2014 11 14 I 2456976.378 12.42 0.0100 
2014 11 14 I 2456976.381 12.47 0.0130 
2014 11 14 I 2456976.385 12.47 0.0140 
2014 11 14 I 2456976.388 12.45 0.0120 
2014 11 14 I 2456976.391 12.46 0.0110 
2014 11 14 I 2456976.395 12.45 0.0170 
2014 11 14 R 2456976.093 12.86 0.0020 
2014 11 14 R 2456976.115 12.87 0.0020 
2014 11 14 R 2456976.119 12.86 0.0020 
2014 11 14 R 2456976.122 12.87 0.0010 
2014 11 14 R 2456976.125 12.88 0.0010 
2014 11 14 R 2456976.129 12.88 0.0020 
2014 11 14 R 2456976.132 12.88 0.0010 
2014 11 14 R 2456976.135 12.88 0.0020 
2014 11 14 R 2456976.139 12.88 0.0020 
2014 11 14 R 2456976.142 12.88 0.0010 
2014 11 14 R 2456976.145 12.88 0.0010 
2014 11 14 R 2456976.149 12.88 0.0010 
2014 11 14 R 2456976.152 12.88 0.0010 
2014 11 14 R 2456976.155 12.89 0.0010 
2014 11 14 R 2456976.159 12.89 0.0020 
2014 11 14 R 2456976.162 12.90 0.0010 
2014 11 14 R 2456976.165 12.90 0.0010 
2014 11 14 R 2456976.169 12.91 0.0010 
2014 11 14 R 2456976.172 12.91 0.0010 
2014 11 14 R 2456976.175 12.92 0.0010 
2014 11 14 R 2456976.179 12.92 0.0010 
2014 11 14 R 2456976.182 12.93 0.0010 
2014 11 14 R 2456976.185 12.93 0.0010 
2014 11 14 R 2456976.189 12.93 0.0010 
2014 11 14 R 2456976.192 12.94 0.0010 
2014 11 14 R 2456976.195 12.95 0.0010 
2014 11 14 R 2456976.199 12.95 0.0020 
2014 11 14 R 2456976.202 12.95 0.0020 
2014 11 14 R 2456976.205 12.95 0.0020 
2014 11 14 R 2456976.209 12.95 0.0020 
2014 11 14 R 2456976.212 12.96 0.0020 
2014 11 14 R 2456976.215 12.95 0.0020 
2014 11 14 R 2456976.219 12.95 0.0020 
2014 11 14 R 2456976.222 12.95 0.0020 
2014 11 14 R 2456976.225 12.95 0.0010 
2014 11 14 R 2456976.229 12.96 0.0020 
2014 11 14 R 2456976.232 12.96 0.0020 
2014 11 14 R 2456976.235 12.96 0.0020 
2014 11 14 R 2456976.239 12.96 0.0020 
2014 11 14 R 2456976.242 12.96 0.0020 
2014 11 14 R 2456976.245 12.96 0.0020 
2014 11 14 R 2456976.249 12.97 0.0030 
2014 11 14 R 2456976.252 12.97 0.0030 
2014 11 14 R 2456976.255 12.96 0.0040 
2014 11 14 R 2456976.259 12.95 0.0040 
2014 11 14 R 2456976.262 12.97 0.0050 
2014 11 14 R 2456976.265 12.96 0.0050 
2014 11 14 R 2456976.269 12.96 0.0060 
2014 11 14 R 2456976.272 12.96 0.0060 
2014 11 14 R 2456976.275 12.94 0.0070 
2014 11 14 R 2456976.279 12.95 0.0080 
2014 11 14 R 2456976.282 12.96 0.0110 
2014 11 14 R 2456976.285 12.94 0.0130 
2014 11 14 R 2456976.289 12.97 0.0100 
2014 11 14 R 2456976.292 12.97 0.0120 
2014 11 14 R 2456976.295 12.95 0.0130 
2014 11 14 R 2456976.299 12.95 0.0130 
2014 11 14 R 2456976.302 12.95 0.0140 
2014 11 14 R 2456976.305 12.94 0.0110 
2014 11 14 R 2456976.309 12.96 0.0090 
2014 11 14 R 2456976.312 12.96 0.0070 
2014 11 14 R 2456976.315 12.95 0.0070 
2014 11 14 R 2456976.319 12.96 0.0060 
2014 11 14 R 2456976.322 12.95 0.0060 
2014 11 14 R 2456976.325 12.96 0.0050 
2014 11 14 R 2456976.329 12.97 0.0060 
2014 11 14 R 2456976.332 12.95 0.0050 
2014 11 14 R 2456976.335 12.96 0.0050 
2014 11 14 R 2456976.339 12.96 0.0050 
2014 11 14 R 2456976.342 12.96 0.0050 
2014 11 14 R 2456976.345 12.95 0.0050 
2014 11 14 R 2456976.349 12.94 0.0060 
2014 11 14 R 2456976.352 12.96 0.0070 
2014 11 14 R 2456976.355 12.96 0.0090 
2014 11 14 R 2456976.359 12.96 0.0080 
2014 11 14 R 2456976.362 12.97 0.0080 
2014 11 14 R 2456976.365 12.94 0.0090 
2014 11 14 R 2456976.369 12.95 0.0080 
2014 11 14 R 2456976.372 12.95 0.0070 
2014 11 14 R 2456976.375 12.98 0.0070 
2014 11 14 R 2456976.379 12.97 0.0100 
2014 11 14 R 2456976.382 12.96 0.0110 
2014 11 14 R 2456976.386 12.96 0.0110 
2014 11 14 R 2456976.389 12.97 0.0100 
2014 11 14 R 2456976.392 12.96 0.0090 
2014 11 14 R 2456976.396 13.01 0.0150 
2014 11 14 V 2456976.094 13.28 0.0020 
2014 11 14 V 2456976.117 13.27 0.0010 
2014 11 14 V 2456976.120 13.28 0.0010 
2014 11 14 V 2456976.123 13.29 0.0010 
2014 11 14 V 2456976.127 13.29 0.0010 
2014 11 14 V 2456976.130 13.29 0.0010 
2014 11 14 V 2456976.133 13.30 0.0010 
2014 11 14 V 2456976.137 13.30 0.0020 
2014 11 14 V 2456976.140 13.30 0.0010 
2014 11 14 V 2456976.143 13.30 0.0010 
2014 11 14 V 2456976.147 13.29 0.0010 
2014 11 14 V 2456976.150 13.29 0.0010 
2014 11 14 V 2456976.153 13.30 0.0010 
2014 11 14 V 2456976.157 13.30 0.0010 
2014 11 14 V 2456976.160 13.31 0.0010 
2014 11 14 V 2456976.163 13.32 0.0010 
2014 11 14 V 2456976.167 13.32 0.0010 
2014 11 14 V 2456976.170 13.33 0.0010 
2014 11 14 V 2456976.173 13.33 0.0010 
2014 11 14 V 2456976.177 13.33 0.0010 
2014 11 14 V 2456976.180 13.34 0.0010 
2014 11 14 V 2456976.183 13.35 0.0010 
2014 11 14 V 2456976.187 13.35 0.0010 
2014 11 14 V 2456976.190 13.35 0.0010 
2014 11 14 V 2456976.193 13.36 0.0010 
2014 11 14 V 2456976.197 13.37 0.0020 
2014 11 14 V 2456976.200 13.36 0.0020 
2014 11 14 V 2456976.203 13.37 0.0020 
2014 11 14 V 2456976.207 13.36 0.0020 
2014 11 14 V 2456976.210 13.37 0.0020 
2014 11 14 V 2456976.213 13.38 0.0020 
2014 11 14 V 2456976.217 13.38 0.0020 
2014 11 14 V 2456976.220 13.37 0.0020 
2014 11 14 V 2456976.223 13.37 0.0020 
2014 11 14 V 2456976.227 13.38 0.0010 
2014 11 14 V 2456976.230 13.37 0.0020 
2014 11 14 V 2456976.233 13.38 0.0020 
2014 11 14 V 2456976.237 13.37 0.0020 
2014 11 14 V 2456976.240 13.38 0.0020 
2014 11 14 V 2456976.243 13.38 0.0020 
2014 11 14 V 2456976.247 13.38 0.0020 
2014 11 14 V 2456976.250 13.39 0.0030 
2014 11 14 V 2456976.253 13.39 0.0030 
2014 11 14 V 2456976.257 13.39 0.0040 
2014 11 14 V 2456976.260 13.39 0.0040 
2014 11 14 V 2456976.263 13.38 0.0050 
2014 11 14 V 2456976.267 13.37 0.0050 
2014 11 14 V 2456976.270 13.38 0.0050 
2014 11 14 V 2456976.273 13.38 0.0060 
2014 11 14 V 2456976.277 13.38 0.0070 
2014 11 14 V 2456976.280 13.37 0.0080 
2014 11 14 V 2456976.283 13.36 0.0100 
2014 11 14 V 2456976.287 13.37 0.0120 
2014 11 14 V 2456976.290 13.36 0.0100 
2014 11 14 V 2456976.293 13.36 0.0120 
2014 11 14 V 2456976.297 13.32 0.0110 
2014 11 14 V 2456976.300 13.39 0.0120 
2014 11 14 V 2456976.303 13.37 0.0110 
2014 11 14 V 2456976.307 13.37 0.0100 
2014 11 14 V 2456976.310 13.39 0.0080 
2014 11 14 V 2456976.313 13.37 0.0070 
2014 11 14 V 2456976.317 13.38 0.0060 
2014 11 14 V 2456976.320 13.38 0.0050 
2014 11 14 V 2456976.323 13.38 0.0060 
2014 11 14 V 2456976.327 13.38 0.0050 
2014 11 14 V 2456976.330 13.40 0.0050 
2014 11 14 V 2456976.333 13.37 0.0040 
2014 11 14 V 2456976.337 13.37 0.0050 
2014 11 14 V 2456976.340 13.37 0.0050 
2014 11 14 V 2456976.343 13.38 0.0050 
2014 11 14 V 2456976.347 13.37 0.0050 
2014 11 14 V 2456976.350 13.37 0.0070 
2014 11 14 V 2456976.353 13.37 0.0080 
2014 11 14 V 2456976.357 13.36 0.0070 
2014 11 14 V 2456976.360 13.37 0.0080 
2014 11 14 V 2456976.363 13.39 0.0080 
2014 11 14 V 2456976.367 13.36 0.0080 
2014 11 14 V 2456976.370 13.38 0.0070 
2014 11 14 V 2456976.373 13.38 0.0070 
2014 11 14 V 2456976.377 13.38 0.0070 
2014 11 14 V 2456976.380 13.37 0.0110 
2014 11 14 V 2456976.383 13.38 0.0110 
2014 11 14 V 2456976.387 13.39 0.0100 
2014 11 14 V 2456976.390 13.37 0.0090 
2014 11 14 V 2456976.393 13.43 0.0130 
2014 11 14 V 2456976.397 13.41 0.0140 
2014 11 18 I 2456980.109 12.36 0.0020 
2014 11 18 I 2456980.118 12.35 0.0010 
2014 11 18 I 2456980.122 12.36 0.0020 
2014 11 18 I 2456980.125 12.36 0.0010 
2014 11 18 I 2456980.128 12.35 0.0010 
2014 11 18 I 2456980.132 12.36 0.0010 
2014 11 18 I 2456980.135 12.35 0.0010 
2014 11 18 I 2456980.138 12.36 0.0010 
2014 11 18 I 2456980.142 12.37 0.0010 
2014 11 18 I 2456980.145 12.37 0.0010 
2014 11 18 I 2456980.148 12.36 0.0010 
2014 11 18 I 2456980.152 12.37 0.0010 
2014 11 18 I 2456980.155 12.37 0.0010 
2014 11 18 I 2456980.158 12.36 0.0010 
2014 11 18 I 2456980.162 12.36 0.0010 
2014 11 18 I 2456980.165 12.36 0.0010 
2014 11 18 I 2456980.168 12.36 0.0010 
2014 11 18 I 2456980.172 12.36 0.0010 
2014 11 18 I 2456980.175 12.36 0.0010 
2014 11 18 I 2456980.178 12.36 0.0010 
2014 11 18 I 2456980.182 12.36 0.0010 
2014 11 18 I 2456980.185 12.36 0.0010 
2014 11 18 I 2456980.188 12.37 0.0010 
2014 11 18 I 2456980.192 12.36 0.0010 
2014 11 18 I 2456980.195 12.36 0.0010 
2014 11 18 I 2456980.198 12.37 0.0010 
2014 11 18 I 2456980.202 12.37 0.0010 
2014 11 18 I 2456980.205 12.37 0.0010 
2014 11 18 I 2456980.208 12.37 0.0010 
2014 11 18 I 2456980.212 12.37 0.0010 
2014 11 18 I 2456980.215 12.37 0.0010 
2014 11 18 I 2456980.218 12.37 0.0010 
2014 11 18 I 2456980.222 12.37 0.0010 
2014 11 18 I 2456980.225 12.37 0.0010 
2014 11 18 I 2456980.228 12.37 0.0010 
2014 11 18 I 2456980.232 12.37 0.0010 
2014 11 18 I 2456980.235 12.37 0.0010 
2014 11 18 I 2456980.238 12.37 0.0010 
2014 11 18 I 2456980.242 12.37 0.0010 
2014 11 18 I 2456980.245 12.36 0.0010 
2014 11 18 I 2456980.248 12.36 0.0010 
2014 11 18 I 2456980.252 12.36 0.0010 
2014 11 18 I 2456980.255 12.36 0.0010 
2014 11 18 I 2456980.258 12.37 0.0010 
2014 11 18 I 2456980.262 12.38 0.0010 
2014 11 18 I 2456980.265 12.38 0.0010 
2014 11 18 I 2456980.268 12.38 0.0010 
2014 11 18 I 2456980.272 12.38 0.0010 
2014 11 18 I 2456980.275 12.38 0.0010 
2014 11 18 I 2456980.278 12.36 0.0010 
2014 11 18 I 2456980.282 12.36 0.0010 
2014 11 18 I 2456980.285 12.36 0.0010 
2014 11 18 I 2456980.288 12.36 0.0010 
2014 11 18 I 2456980.292 12.36 0.0010 
2014 11 18 I 2456980.295 12.36 0.0010 
2014 11 18 I 2456980.298 12.36 0.0010 
2014 11 18 I 2456980.302 12.36 0.0010 
2014 11 18 I 2456980.305 12.36 0.0010 
2014 11 18 I 2456980.308 12.37 0.0010 
2014 11 18 I 2456980.312 12.37 0.0010 
2014 11 18 I 2456980.315 12.37 0.0010 
2014 11 18 I 2456980.319 12.38 0.0010 
2014 11 18 I 2456980.322 12.39 0.0010 
2014 11 18 I 2456980.325 12.39 0.0010 
2014 11 18 I 2456980.329 12.38 0.0010 
2014 11 18 I 2456980.332 12.38 0.0010 
2014 11 18 I 2456980.335 12.39 0.0010 
2014 11 18 I 2456980.339 12.39 0.0010 
2014 11 18 I 2456980.342 12.40 0.0010 
2014 11 18 I 2456980.345 12.39 0.0010 
2014 11 18 I 2456980.349 12.40 0.0010 
2014 11 18 I 2456980.352 12.40 0.0010 
2014 11 18 I 2456980.355 12.41 0.0010 
2014 11 18 I 2456980.359 12.42 0.0010 
2014 11 18 I 2456980.362 12.41 0.0010 
2014 11 18 I 2456980.365 12.43 0.0010 
2014 11 18 I 2456980.369 12.43 0.0010 
2014 11 18 I 2456980.372 12.43 0.0010 
2014 11 18 I 2456980.375 12.44 0.0010 
2014 11 18 I 2456980.379 12.44 0.0010 
2014 11 18 I 2456980.382 12.45 0.0010 
2014 11 18 I 2456980.385 12.45 0.0010 
2014 11 18 I 2456980.389 12.46 0.0010 
2014 11 18 I 2456980.392 12.46 0.0020 
2014 11 18 I 2456980.395 12.47 0.0020 
2014 11 18 I 2456980.399 12.48 0.0020 
2014 11 18 I 2456980.402 12.48 0.0030 
2014 11 18 I 2456980.405 12.46 0.0040 
2014 11 18 I 2456980.409 12.48 0.0050 
2014 11 18 I 2456980.412 12.48 0.0080 
2014 11 18 R 2456980.110 12.88 0.0020 
2014 11 18 R 2456980.119 12.88 0.0020 
2014 11 18 R 2456980.122 12.88 0.0020 
2014 11 18 R 2456980.126 12.89 0.0020 
2014 11 18 R 2456980.129 12.89 0.0020 
2014 11 18 R 2456980.132 12.89 0.0020 
2014 11 18 R 2456980.136 12.90 0.0020 
2014 11 18 R 2456980.139 12.90 0.0020 
2014 11 18 R 2456980.142 12.89 0.0010 
2014 11 18 R 2456980.146 12.89 0.0010 
2014 11 18 R 2456980.149 12.90 0.0020 
2014 11 18 R 2456980.152 12.90 0.0010 
2014 11 18 R 2456980.156 12.90 0.0010 
2014 11 18 R 2456980.159 12.89 0.0010 
2014 11 18 R 2456980.162 12.89 0.0010 
2014 11 18 R 2456980.166 12.89 0.0010 
2014 11 18 R 2456980.169 12.89 0.0010 
2014 11 18 R 2456980.173 12.89 0.0010 
2014 11 18 R 2456980.176 12.89 0.0010 
2014 11 18 R 2456980.179 12.89 0.0010 
2014 11 18 R 2456980.183 12.89 0.0010 
2014 11 18 R 2456980.186 12.89 0.0010 
2014 11 18 R 2456980.189 12.90 0.0010 
2014 11 18 R 2456980.193 12.90 0.0010 
2014 11 18 R 2456980.196 12.89 0.0010 
2014 11 18 R 2456980.199 12.89 0.0010 
2014 11 18 R 2456980.203 12.90 0.0010 
2014 11 18 R 2456980.206 12.90 0.0010 
2014 11 18 R 2456980.209 12.90 0.0010 
2014 11 18 R 2456980.213 12.90 0.0010 
2014 11 18 R 2456980.216 12.90 0.0010 
2014 11 18 R 2456980.219 12.90 0.0010 
2014 11 18 R 2456980.223 12.89 0.0010 
2014 11 18 R 2456980.226 12.90 0.0010 
2014 11 18 R 2456980.229 12.90 0.0010 
2014 11 18 R 2456980.233 12.89 0.0010 
2014 11 18 R 2456980.236 12.90 0.0010 
2014 11 18 R 2456980.239 12.90 0.0010 
2014 11 18 R 2456980.243 12.89 0.0010 
2014 11 18 R 2456980.246 12.90 0.0010 
2014 11 18 R 2456980.249 12.89 0.0010 
2014 11 18 R 2456980.253 12.89 0.0010 
2014 11 18 R 2456980.256 12.89 0.0010 
2014 11 18 R 2456980.259 12.90 0.0010 
2014 11 18 R 2456980.263 12.91 0.0010 
2014 11 18 R 2456980.266 12.91 0.0010 
2014 11 18 R 2456980.269 12.90 0.0020 
2014 11 18 R 2456980.273 12.91 0.0020 
2014 11 18 R 2456980.276 12.90 0.0020 
2014 11 18 R 2456980.279 12.90 0.0010 
2014 11 18 R 2456980.283 12.89 0.0020 
2014 11 18 R 2456980.286 12.89 0.0020 
2014 11 18 R 2456980.289 12.89 0.0020 
2014 11 18 R 2456980.293 12.89 0.0010 
2014 11 18 R 2456980.296 12.89 0.0010 
2014 11 18 R 2456980.299 12.89 0.0010 
2014 11 18 R 2456980.303 12.89 0.0010 
2014 11 18 R 2456980.306 12.89 0.0010 
2014 11 18 R 2456980.309 12.90 0.0010 
2014 11 18 R 2456980.313 12.90 0.0010 
2014 11 18 R 2456980.316 12.90 0.0010 
2014 11 18 R 2456980.319 12.91 0.0010 
2014 11 18 R 2456980.323 12.91 0.0010 
2014 11 18 R 2456980.326 12.91 0.0010 
2014 11 18 R 2456980.329 12.92 0.0010 
2014 11 18 R 2456980.333 12.92 0.0010 
2014 11 18 R 2456980.336 12.92 0.0010 
2014 11 18 R 2456980.339 12.92 0.0010 
2014 11 18 R 2456980.343 12.93 0.0010 
2014 11 18 R 2456980.346 12.93 0.0010 
2014 11 18 R 2456980.349 12.93 0.0010 
2014 11 18 R 2456980.353 12.94 0.0010 
2014 11 18 R 2456980.356 12.94 0.0010 
2014 11 18 R 2456980.359 12.95 0.0010 
2014 11 18 R 2456980.363 12.95 0.0010 
2014 11 18 R 2456980.366 12.96 0.0010 
2014 11 18 R 2456980.369 12.97 0.0010 
2014 11 18 R 2456980.373 12.97 0.0010 
2014 11 18 R 2456980.376 12.98 0.0010 
2014 11 18 R 2456980.379 12.98 0.0010 
2014 11 18 R 2456980.383 12.99 0.0010 
2014 11 18 R 2456980.386 12.99 0.0010 
