#|name              |ra        |dec      |flux_1_100_gev|flux_1_100_gev_error|detection_significance|spectrum_type   |alt_gammaray_name_1|assoc_name                  |analysis_flags|
|4FGL J1843.7-0326 |18 43 43.5|-03 26 13|    2.7691e-09|          4.6356e-10|                6.5323|LogParabola     |3FGL J1843.7-0322  |                            |          8216|
|4FGL J1800.1-0323 |18 00 10.0|-03 23 51|    5.8342e-10|          9.1561e-11|                6.8787|LogParabola     |                   |                            |           028|
|4FGL J0007.4-0322 |00 07 27.1|-03 22 35|    6.0435e-11|          1.9439e-11|                5.6347|LogParabola     |                   |                            |          2048|
|4FGL J2134.3-0319 |21 34 18.1|-03 19 22|    1.6565e-10|          3.8969e-11|                4.6268|LogParabola     |                   |                            |          2048|
|4FGL J1747.8-0316 |17 47 50.7|-03 16 13|    1.3563e-10|          5.2760e-11|                4.6731|LogParabola     |                   |                            |           000|
|4FGL J1532.9-0313 |15 32 54.6|-03 13 42|    2.7622e-10|          5.5606e-11|                5.2404|LogParabola     |                   |                            |           000|
|4FGL J2030.0-0310 |20 30 04.4|-03 10 49|    1.7177e-10|          4.3894e-11|                4.5223|LogParabola     |                   |                            |           000|
|4FGL J0413.1-0304 |04 13 11.5|-03 04 34|    2.4158e-10|          3.6427e-11|                8.6389|PowerLaw        |                   |                            |           000|
|4FGL J1749.8-0303 |17 49 50.9|-03 03 06|    1.2350e-09|          9.2588e-11|               16.7735|LogParabola     |3FGL J1749.7-0305  |                            |           000|
|4FGL J0554.2-0259 |05 54 15.2|-02 59 11|    2.8195e-10|          5.3900e-11|                5.7130|PowerLaw        |                   |                            |           000|
|4FGL J0240.2-0248 |02 40 12.8|-02 48 31|    1.5535e-10|          2.9002e-11|                6.6179|PowerLaw        |3FGL J0240.0-0253  |                            |           000|
|4FGL J1846.9-0247c|18 46 57.5|-02 47 59|    2.6100e-09|          4.2520e-10|                6.6613|LogParabola     |2FGL J1847.2-0236  |                            |          8506|
|4FGL J1543.6-0244 |15 43 37.8|-02 44 50|    7.6467e-10|          6.7404e-11|               15.5941|LogParabola     |3FGL J1543.5-0244  |                            |           000|
|4FGL J1759.2-0243 |17 59 13.1|-02 43 44|    4.6687e-10|          8.9137e-11|                6.2299|LogParabola     |                   |                            |           001|
|4FGL J2129.1-0240 |21 29 11.1|-02 40 58|    1.4950e-10|          3.1894e-11|                6.0104|PowerLaw        |                   |                            |           000|
|4FGL J1845.8-0236c|18 45 50.1|-02 36 25|    1.2667e-09|          3.1707e-10|                4.5860|PowerLaw        |                   |                            |           048|
|4FGL J1122.0-0231 |11 22 01.2|-02 31 08|    2.1126e-10|          3.3995e-11|                7.7451|PowerLaw        |                   |                            |           002|
|4FGL J0529.9-0224 |05 29 54.5|-02 24 17|    1.9615e-10|          6.5413e-11|                7.0306|LogParabola     |                   |                            |           005|
|4FGL J1831.6-0223c|18 31 39.2|-02 23 28|    1.3895e-09|          1.9800e-10|                7.9203|LogParabola     |3FGL J1831.7-0230  |                            |          8228|
|4FGL J1830.1-0212c|18 30 06.3|-02 12 46|    1.2894e-09|          1.9889e-10|                6.2315|LogParabola     |3FGL J1829.9-0203c |                            |          8254|
|4FGL J2036.2-0207 |20 36 15.1|-02 07 59|    2.2874e-10|          4.3349e-11|                6.5910|LogParabola     |                   |                            |           000|
|4FGL J1850.2-0201 |18 50 17.6|-02 01 33|    1.0988e-09|          2.5057e-10|                5.0382|PowerLaw        |                   |                            |           000|
|4FGL J1847.2-0200c|18 47 17.8|-02 00 59|    2.5624e-09|          5.8226e-10|                6.2240|LogParabola     |                   |                            |          8250|
|4FGL J0826.0-0157 |08 26 05.1|-01 57 22|    1.7390e-10|          3.1274e-11|                6.7952|PowerLaw        |3FGL J0825.4-0213  |                            |           000|
|4FGL J1317.5-0153 |13 17 30.2|-01 53 46|    3.2008e-10|          4.4540e-11|                9.3785|LogParabola     |                   |                            |           000|
|4FGL J1049.6-0153 |10 49 40.8|-01 53 07|    7.3772e-11|          2.4576e-11|                4.5974|PowerLaw        |                   |                            |           000|
|4FGL J1832.4-0152c|18 32 24.7|-01 52 34|    6.2032e-10|          1.4885e-10|                4.0623|PowerLaw        |                   |                            |          8506|
|4FGL J1847.2-0141 |18 47 14.7|-01 41 33|    4.5546e-09|          5.4631e-10|                9.6041|LogParabola     |                   |                            |          8208|
|4FGL J1659.0-0140 |16 59 03.7|-01 40 39|    9.2018e-10|          8.6409e-11|               15.5840|LogParabola     |3FGL J1659.0-0142  |                            |           000|
|4FGL J2120.5-0138 |21 20 30.9|-01 38 02|    1.6369e-10|          3.3605e-11|                6.9664|PowerLaw        |                   |                            |           000|
|4FGL J0222.8-0133 |02 22 51.1|-01 33 12|    7.7368e-11|          2.5093e-11|                4.1268|PowerLaw        |                   |                            |           000|
|4FGL J1908.8-0131 |19 08 50.8|-01 31 51|    2.2130e-09|          1.2233e-10|               24.6195|LogParabola     |3FGL J1908.8-0130  |                            |           000|
|4FGL J1955.7-0130 |19 55 42.9|-01 30 20|    1.0637e-10|          3.7026e-11|                4.1636|PowerLaw        |                   |                            |           000|
|4FGL J1140.7-0129 |11 40 47.6|-01 29 57|    1.1233e-10|          2.6984e-11|                5.1407|PowerLaw        |                   |                            |           000|
|4FGL J1847.7-0125 |18 47 44.9|-01 25 53|    1.2997e-09|          3.8077e-10|                4.5591|PowerLaw        |                   |                            |           002|
|4FGL J1700.0-0122 |17 00 04.6|-01 22 24|    4.6034e-10|          7.9118e-11|                6.2128|LogParabola     |                   |                            |           016|
|4FGL J1849.4-0117 |18 49 25.8|-01 17 56|    2.5496e-09|          5.2893e-10|                6.0924|LogParabola     |3FGL J1849.5-0124c |                            |          8208|
|4FGL J1856.7-0116 |18 56 46.2|-01 16 25|    6.1145e-10|          1.2041e-10|                4.6387|LogParabola     |                   |                            |           000|
|4FGL J2017.9-0114 |20 17 55.5|-01 14 18|    2.7213e-10|          4.7748e-11|                6.5179|LogParabola     |                   |                            |           000|
|4FGL J1759.0-0107 |17 59 03.7|-01 07 11|    2.3107e-10|          5.5297e-11|                4.3772|PowerLaw        |                   |                            |           000|
|4FGL J0827.6-0059 |08 27 36.7|-00 59 48|    1.4756e-10|          3.1777e-11|                5.1578|PowerLaw        |                   |                            |           002|
|4FGL J1816.4-0057 |18 16 25.3|-00 57 23|    2.1094e-10|          7.2936e-11|                2.0047|PowerLaw        |                   |                            |          4096|
|4FGL J1813.0-0049c|18 13 01.4|-00 49 31|    2.7615e-10|          8.1111e-11|                4.9397|LogParabola     |                   |                            |          2080|
|4FGL J1927.1-0040 |19 27 06.7|-00 40 21|    2.9301e-10|          6.6736e-11|                4.8343|LogParabola     |                   |                            |           000|
|4FGL J1009.5-0034 |10 09 31.9|-00 34 40|    1.7491e-10|          3.7713e-11|                5.4468|LogParabola     |                   |                            |           000|
|4FGL J1148.2-0029 |11 48 13.2|-00 29 42|    1.0027e-10|          2.6549e-11|                3.8464|PowerLaw        |                   |                            |          4096|
|4FGL J0751.2-0029 |07 51 14.8|-00 29 17|    5.4562e-11|          1.8384e-11|                4.9143|LogParabola     |                   |                            |          2048|
|4FGL J1848.2-0016 |18 48 16.2|-00 16 15|    1.7271e-09|          2.5975e-10|                7.0724|LogParabola     |                   |                            |          8216|
|4FGL J1831.2-0013 |18 31 17.6|-00 13 29|    5.9736e-10|          1.3625e-10|                4.7707|LogParabola     |                   |                            |           000|
|4FGL J0554.8-0011 |05 54 51.7|-00 11 49|    3.1711e-10|          5.8611e-11|                5.6526|PowerLaw        |                   |                            |           004|
|4FGL J2028.8-0010 |20 28 51.6|-00 10 15|    9.8594e-11|          3.2975e-11|                4.4887|PowerLaw        |                   |                            |           000|
|4FGL J2032.9-0005 |20 32 54.0|-00 05 03|    1.7636e-10|          3.7335e-11|                5.7062|PowerLaw        |                   |                            |           000|
|4FGL J0705.8-0004 |07 05 49.7|-00 04 07|    4.6863e-10|          7.3458e-11|                7.1590|LogParabola     |3FGL J0705.7-0006  |                            |           000|
|4FGL J0759.9+0005 |07 59 58.2|+00 05 26|    1.0424e-10|          2.8508e-11|                4.2408|PowerLaw        |                   |                            |           000|
|4FGL J1620.9+0021 |16 20 58.3|+00 21 32|    1.4817e-10|          3.6284e-11|                4.4832|PowerLaw        |                   |                            |           000|
|4FGL J1947.0+0031 |19 47 01.5|+00 31 13|    3.4523e-10|          5.8345e-11|                7.5932|LogParabola     |                   |                            |           000|
|4FGL J1859.2+0046 |18 59 15.5|+00 46 09|    7.7007e-10|          2.0569e-10|                5.7016|PowerLaw        |                   |                            |           004|
|4FGL J0154.6+0051 |01 54 38.6|+00 51 43|    5.9719e-11|          2.5562e-11|                3.5054|PowerLaw        |                   |                            |          4096|
